Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Summer ,7/2/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,824.2,0.4%,3,64,223,0,2494,11,5,2
Summer ,7/3/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,808.2,0.5%,4,65,268,3,10750,43,2,4
Summer ,7/4/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,15.3,0.9%,0,38,5,5,29412,73,9,2
Summer ,7/5/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,158,0.7%,1,65,74,0,688,67,15,2
Summer ,7/6/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,832.1,0.4%,3,77,274,0,2322,42,9,2
Summer ,7/7/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,556.9,0.1%,1,79,62,0,86,71,12,6
Summer ,7/8/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,479.3,0.0%,0,26,0,0,1118,65,11,3
Summer ,7/9/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,335.5,0.7%,2,61,141,2,5332,37,8,1
Summer ,7/10/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,36.8,0.7%,0,79,20,4,25026,71,11,0
Summer ,7/11/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1185.3,0.1%,1,65,39,5,32508,36,6,8
Summer ,7/12/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,477.6,0.4%,2,78,162,2,8514,66,12,6
Summer ,7/13/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,119,0.5%,1,33,19,1,5246,62,3,6
Summer ,7/14/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,641.6,0.8%,5,100,488,5,15566,47,8,6
Summer ,7/15/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,338.8,0.4%,1,99,145,5,34228,83,6,1
Summer ,7/16/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,549.1,0.6%,3,56,175,5,27606,46,5,4
Summer ,7/17/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,615.2,0.7%,4,108,470,5,17716,54,0,5
Summer ,7/18/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,974.7,0.8%,8,79,631,3,11008,37,8,3
Summer ,7/19/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,690.6,0.5%,3,47,154,3,18146,12,3,7
Summer ,7/20/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1208.1,0.7%,9,84,741,4,28122,96,9,3
Summer ,7/21/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,350.1,0.4%,1,59,73,1,5418,60,8,7
Summer ,7/22/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1142.7,0.5%,5,65,356,1,2408,31,6,1
Summer ,7/23/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,716.2,0.3%,2,47,98,5,17372,66,3,8
Summer ,7/24/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,781.2,0.5%,4,20,77,2,7654,47,3,6
Summer ,7/25/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,899,0.7%,6,94,587,2,4988,54,12,4
Summer ,7/26/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,333.9,0.4%,1,24,35,2,17888,47,5,7
Summer ,7/27/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,120.3,0.3%,0,93,29,1,6966,65,5,1
Summer ,7/28/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,861.4,0.5%,4,89,366,5,36980,37,8,1
Summer ,7/29/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,431.2,0.6%,3,103,274,1,8342,35,0,0
Summer ,7/30/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,766.7,0.3%,2,16,40,1,4386,38,21,7
Summer ,7/31/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,175.8,0.6%,1,88,99,5,13932,50,3,4
Summer ,8/1/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,542,0.7%,4,116,421,4,12040,65,11,3
Summer ,8/2/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1208.9,0.4%,5,12,58,2,7998,53,11,4
Summer ,8/3/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,303.8,0.5%,2,37,58,5,33282,55,6,8
Summer ,8/4/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1019.3,0.5%,5,94,463,1,1118,49,11,3
Summer ,8/5/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,780.3,0.7%,5,45,238,4,20124,40,3,7
Summer ,8/6/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,549.7,0.5%,3,72,213,4,20984,14,17,2
Summer ,8/7/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,772.6,0.4%,3,80,237,3,19092,71,3,4
Summer ,8/8/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,111,0.5%,1,91,47,2,7396,40,11,8
Summer ,8/9/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,954.9,0.9%,8,43,373,5,14878,83,3,5
Summer ,8/10/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,829.7,0.5%,4,13,50,5,33110,77,5,6
Summer ,8/11/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,369.2,0.1%,0,52,25,1,8342,73,6,1
Summer ,8/12/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,825.5,0.4%,4,116,418,5,29154,55,3,5
Summer ,8/13/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,149.2,0.6%,1,66,59,4,14018,40,9,8
Summer ,8/14/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,562.6,0.4%,2,49,118,3,9116,37,9,3
Summer ,8/15/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1171,0.4%,5,6,30,1,1548,22,11,10
Summer ,8/16/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1071.1,0.5%,5,101,526,3,10320,54,11,5
Summer ,8/17/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,547.8,0.4%,2,86,195,1,4558,80,12,1
Summer ,8/18/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,306.9,0.7%,2,69,141,2,6020,32,3,2
Summer ,8/19/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,430,0.1%,0,10,4,0,172,32,0,4
Summer ,8/20/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,762.6,0.6%,5,55,264,0,4128,55,12,10
Summer ,8/21/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,844.7,0.3%,3,108,286,3,14276,64,6,2
Summer ,8/22/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,578.7,0.1%,1,26,15,0,3268,53,18,4
Summer ,8/23/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,27.1,0.8%,0,59,13,3,21844,52,14,0
Summer ,8/24/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,350.2,0.6%,2,77,168,2,13674,16,8,10
Summer ,8/25/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,108.7,0.4%,0,63,26,0,3268,14,12,1
Summer ,8/26/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,324,0.4%,1,37,50,0,2752,38,9,7
Summer ,8/27/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1006.5,0.6%,6,20,119,4,15308,71,8,5
Summer ,8/28/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,85.1,0.4%,0,87,33,0,2666,71,8,3
Summer ,8/29/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,847.9,0.3%,3,77,217,0,86,56,12,2
Summer ,8/30/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,621.9,0.0%,0,53,10,2,9718,84,14,1
Summer ,8/31/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1106.5,0.7%,7,106,785,1,6106,61,11,6
Fall ,9/1/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2391,0.9%,20,18,367,2,21500,71,9,5
Fall ,9/2/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2404,0.9%,20,59,1213,3,11782,53,23,2
Fall ,9/3/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2254,0.9%,20,89,1832,3,23134,36,20,2
Fall ,9/4/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1592,1.0%,16,67,1082,2,12900,53,15,5
Fall ,9/5/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1179,0.9%,10,88,919,7,45150,70,8,4
Fall ,9/6/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2278,0.8%,18,73,1297,7,33970,20,0,8
Fall ,9/7/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1304,0.4%,5,76,349,6,40592,82,8,1
Fall ,9/8/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2122,0.3%,6,94,527,5,31304,52,5,7
Fall ,9/9/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2081,0.8%,17,77,1289,7,22274,47,8,1
Fall ,9/10/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2114,0.7%,15,53,823,7,23392,67,11,4
Fall ,9/11/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2387,0.8%,19,75,1463,5,35604,82,11,1
Fall ,9/12/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1603,0.6%,10,86,863,4,34400,56,26,0
Fall ,9/13/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1538,0.7%,10,42,434,3,25198,65,12,7
Fall ,9/14/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2427,0.9%,21,16,349,5,38356,70,2,8
Fall ,9/15/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1136,0.7%,8,48,390,2,11266,70,17,1
Fall ,9/16/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1980,0.9%,18,77,1395,7,45580,40,5,1
Fall ,9/17/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1164,1.0%,12,14,177,4,31820,62,8,4
Fall ,9/18/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2051,0.5%,10,44,459,6,34916,58,0,0
Fall ,9/19/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2008,0.7%,13,106,1425,4,18834,46,11,2
Fall ,9/20/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1237,0.7%,8,33,270,3,20554,52,11,1
Fall ,9/21/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2141,0.8%,16,70,1147,7,41108,19,3,10
Fall ,9/22/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1163,0.4%,5,65,334,2,21586,66,5,2
Fall ,9/23/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1698,0.4%,7,46,339,6,28982,34,3,6
Fall ,9/24/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2014,0.9%,17,83,1443,7,31906,50,2,2
Fall ,9/25/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1113,1.1%,13,77,982,5,33110,49,12,4
Fall ,9/26/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2525,0.4%,11,50,538,5,39818,55,3,3
Fall ,9/27/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2144,0.7%,15,26,400,4,14878,32,2,5
Fall ,9/28/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1553,0.5%,7,44,319,5,39216,59,21,3
Fall ,9/29/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1988,0.7%,15,22,329,4,29584,26,8,5
Fall ,9/30/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2351,0.4%,10,65,638,4,14362,42,11,3
Fall ,10/1/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2426,0.4%,10,48,502,7,39044,67,8,3
Fall ,10/2/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1401,0.5%,6,3,17,5,25456,40,8,5
Fall ,10/3/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2132,0.6%,12,3,31,2,14276,22,15,1
Fall ,10/4/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1154,0.2%,3,26,74,3,15480,62,2,5
Fall ,10/5/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2296,0.6%,14,15,224,4,27606,77,6,5
Fall ,10/6/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1915,0.9%,18,1,15,5,15136,60,11,3
Fall ,10/7/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1308,0.8%,10,48,498,6,37582,47,8,5
Fall ,10/8/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1806,0.9%,17,72,1241,6,30272,59,2,4
Fall ,10/9/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1804,0.6%,11,4,48,5,34056,48,12,1
Fall ,10/10/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2303,0.5%,11,35,390,7,31648,20,11,9
Fall ,10/11/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2121,0.8%,17,99,1672,5,30358,65,11,3
Fall ,10/12/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2375,0.5%,12,103,1260,6,30100,29,9,0
Fall ,10/13/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1819,0.6%,11,60,666,3,14792,22,5,6
Fall ,10/14/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1458,0.6%,8,96,808,2,6966,29,2,1
Fall ,10/15/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2486,0.5%,12,16,191,2,17372,17,8,2
Fall ,10/16/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1203,1.0%,12,87,1066,7,48934,31,5,4
Fall ,10/17/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2702,0.5%,14,14,209,5,30960,78,17,6
Fall ,10/18/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2076,0.8%,17,88,1545,3,16512,89,3,2
Fall ,10/19/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2397,0.4%,11,65,689,3,11782,31,3,5
Fall ,10/20/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1484,0.9%,13,44,577,2,6106,49,12,1
Fall ,10/21/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2272,0.8%,19,54,1050,6,28552,38,5,5
Fall ,10/22/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1334,0.3%,4,44,173,2,10664,61,8,2
Fall ,10/23/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1746,0.6%,11,61,670,6,28896,55,14,1
Fall ,10/24/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1518,0.2%,3,71,249,2,7568,67,11,7
Fall ,10/25/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1822,0.7%,13,44,595,4,12814,76,11,0
Fall ,10/26/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1886,0.7%,13,39,507,2,17286,32,23,6
Fall ,10/27/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1682,1.0%,17,31,526,3,19952,42,6,1
Fall ,10/28/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1802,0.9%,15,28,440,6,17888,25,2,0
Fall ,10/29/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1951,0.8%,16,26,413,5,28294,61,0,2
Fall ,10/30/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1628,0.5%,7,79,599,3,17716,79,2,2
Fall ,10/31/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2126,1.0%,22,81,1772,5,17458,60,20,7
Fall ,11/1/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1778,1.1%,19,104,2015,7,26144,82,9,4
Fall ,11/2/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1638,0.5%,8,23,183,7,22876,38,3,3
Fall ,11/3/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1388,0.5%,7,69,522,5,30444,56,12,5
Fall ,11/4/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1181,0.7%,8,17,144,3,19522,66,14,7
Fall ,11/5/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2359,0.6%,14,105,1535,2,21328,26,6,5
Fall ,11/6/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1995,0.8%,15,71,1068,4,23736,41,23,5
Fall ,11/7/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1726,1.0%,17,37,619,6,28982,50,5,6
Fall ,11/8/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1648,0.4%,7,37,250,2,13502,28,23,1
Fall ,11/9/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1264,1.1%,14,88,1220,7,33884,72,8,2
Fall ,11/10/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2402,0.8%,19,33,628,2,6106,7,3,4
Fall ,11/11/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2207,0.8%,18,46,820,4,17974,24,15,2
Fall ,11/12/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2026,0.5%,11,33,367,5,39990,72,5,4
Fall ,11/13/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1275,1.0%,13,101,1331,6,22876,24,6,6
Fall ,11/14/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2661,0.6%,17,84,1450,6,26488,43,24,6
Fall ,11/15/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2148,0.6%,13,50,654,7,33196,64,5,8
Fall ,11/16/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1778,0.6%,11,71,771,6,25026,76,5,3
Fall ,11/17/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1979,0.3%,7,40,264,4,10148,43,8,2
Fall ,11/18/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2497,0.2%,5,60,316,6,30100,30,24,6
Fall ,11/19/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2607,0.8%,20,66,1312,3,12126,73,6,10
Fall ,11/20/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1364,0.9%,12,88,1110,3,20898,95,17,7
Fall ,11/21/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1378,0.3%,4,68,294,5,39646,47,2,1
Fall ,11/22/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1948,0.6%,12,85,1039,7,29584,72,8,1
Fall ,11/23/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1561,0.8%,13,20,261,5,33712,73,20,6
Fall ,11/24/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1512,0.9%,13,71,950,4,28896,47,20,1
Fall ,11/25/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1410,0.5%,7,78,591,3,27692,64,20,6
Fall ,11/26/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,1527,0.6%,10,106,1051,3,21242,52,14,2
Fall ,11/27/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2240,0.6%,13,14,187,3,17544,80,5,3
Fall ,11/28/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2164,1.0%,22,51,1150,5,29240,19,12,4
Fall ,11/29/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2328,0.6%,13,72,936,4,16512,76,2,2
Fall ,11/30/2024,Delhi,28.7041,77.1025,Pinterest,Mobile,Discount,2148,0.7%,14,103,1475,3,9718,52,2,2
Spring ,3/1/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1120,0.5%,6,88,496,5,22790,71,23,1
Spring ,3/2/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1077.4,0.8%,9,40,366,4,17888,65,11,5
Spring ,3/3/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1809.4,0.9%,17,43,731,5,23650,52,21,5
Spring ,3/4/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1396,1.1%,15,32,497,1,2752,64,8,1
Spring ,3/5/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1478.8,0.5%,7,41,293,5,32680,56,14,1
Spring ,3/6/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1279.2,1.0%,13,3,44,1,4988,31,9,4
Spring ,3/7/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2259.4,1.1%,25,46,1175,5,19350,35,24,6
Spring ,3/8/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2066.6,0.7%,15,22,337,1,4730,77,15,7
Spring ,3/9/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1686.4,0.5%,9,88,769,1,5848,56,21,1
Spring ,3/10/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2273.6,0.7%,15,7,106,1,3526,50,2,3
Spring ,3/11/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1651,1.2%,19,81,1578,5,34400,40,6,4
Spring ,3/12/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1924.2,0.8%,14,0,0,4,16856,42,9,3
Spring ,3/13/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2158.8,0.5%,11,60,659,1,5160,62,6,2
Spring ,3/14/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1343,0.9%,12,58,699,3,17802,92,12,8
Spring ,3/15/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1459.4,0.5%,7,97,730,4,11352,36,0,10
Spring ,3/16/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1553.4,0.5%,8,47,367,5,30960,28,9,0
Spring ,3/17/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2264,0.7%,16,93,1464,1,5160,73,17,2
Spring ,3/18/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2538.2,0.5%,13,45,602,3,13932,62,8,1
Spring ,3/19/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2066.2,0.9%,18,81,1486,4,12040,82,8,4
Spring ,3/20/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1738.8,0.9%,15,50,768,2,13244,59,12,1
Spring ,3/21/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1383.6,1.2%,16,81,1300,4,17544,59,2,6
Spring ,3/22/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1921.6,0.5%,10,48,481,2,13588,86,12,1
Spring ,3/23/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1492,0.8%,11,32,371,5,27950,40,26,3
Spring ,3/24/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1142.4,0.8%,9,51,454,3,16512,42,30,3
Spring ,3/25/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1367,0.8%,11,9,109,1,4644,48,17,4
Spring ,3/26/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1191.4,0.5%,6,27,164,2,7912,41,5,1
Spring ,3/27/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1329.4,0.9%,12,9,114,1,4386,55,17,2
Spring ,3/28/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2082.8,0.8%,16,15,255,2,7224,32,18,3
Spring ,3/29/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1984.8,0.1%,2,43,96,1,6450,37,11,9
Spring ,3/30/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1747,0.7%,12,1,11,4,22016,73,17,5
Spring ,3/31/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1133.8,0.8%,9,8,66,3,19866,65,12,4
Spring ,4/1/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2319.2,0.6%,14,62,874,3,14706,65,14,4
Spring ,4/2/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1410.6,0.9%,13,71,948,5,22360,77,9,7
Spring ,4/3/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1771.6,0.2%,4,59,252,2,6364,73,14,6
Spring ,4/4/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2333.2,0.6%,14,66,970,2,9804,24,18,5
Spring ,4/5/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1069.6,0.9%,10,24,229,1,5934,38,9,8
Spring ,4/6/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2140.8,0.6%,13,64,828,4,14792,88,12,10
Spring ,4/7/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1337.2,0.9%,12,39,471,1,4214,79,23,4
Spring ,4/8/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2000,0.7%,15,10,151,3,18576,52,23,5
Spring ,4/9/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1643.4,0.8%,13,20,271,5,16340,86,21,10
Spring ,4/10/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1245.8,0.5%,6,77,492,5,23220,60,21,5
Spring ,4/11/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2313.6,0.8%,19,71,1387,1,4472,77,12,2
Spring ,4/12/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1864,0.6%,12,26,308,3,18576,44,20,4
Spring ,4/13/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1480.6,0.6%,9,36,326,5,27520,52,14,5
Spring ,4/14/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1064.8,0.5%,5,83,413,4,14448,30,12,3
Spring ,4/15/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1511,0.7%,11,17,192,5,24940,42,27,5
Spring ,4/16/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1527.6,0.7%,10,71,739,4,11352,76,12,5
Spring ,4/17/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1210.2,0.7%,9,60,539,4,17544,73,17,6
Spring ,4/18/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1179.2,0.7%,8,72,595,5,19780,80,21,2
Spring ,4/19/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2438.8,1.1%,27,7,188,2,9116,61,6,8
Spring ,4/20/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,2255.6,1.1%,24,14,335,2,10148,74,9,3
Spring ,4/21/2024,Mumbai,19.076,72.8777,Pinterest,Mobile,Discount,1555.2,0.7%,10,11,116,1,3268,55,20,3
